id,source_platform,topic,text_to_label,label,topic_hate,confidence,note,original_text
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzc4MTE2OTAxNzk4NzA0MA==,Facebook,social issue - pbvm ,vậy mà còn quay lại đăng lên nữa chứ thưa,0,,,,Vậy mà còn quay lại đăng lên nữa chứ thưa
a4549813219f,YouTube,body-shaming,con giap thu 13 duoc them vao chinh la con voi,0,,,,con giap thu 13 duoc them vao chinh la con voi  🚒🚒
Y29tbWVudDo3OTA0OTYzNzY5MjI1NzJfMTE1MzE2NjcwMzM3NjA1OA==,Facebook,social,<person> chắc tính thả sad nhưng lộn,0,,,,Lê Lượng chắc tính thả sad nhưng lộn :))
Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzcyODU1MTYzMDA4NDIxNw==,Facebook,gener,rất cảm động đến khóc luôn vì 2 gia đình rất tuyệt vời,0,,,,rất cảm động đến khóc luôn vì 2 gia đình rất tuyệt vời
3a54321b6fc6,YouTube,dramashowbiz,địt mẹ hưng yên giờ lắm chó thế,2,,,,Đm hưng yên giờ lắm chó thế
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzcyMzg1NzAzMDY0Mzc5Mg==,Facebook,body_shaming,chôn 8 năm không thối hết thịt,0,,,,Chôn 8 năm k thối hết thịt
Y29tbWVudDoxMjMyMTgxODIyMjc2MTQ4XzgxNjU5Njg0MTAyNzA0NA==,Facebook,dramashowbiz,đừng dắt mũi dư luận nữa,0,,,,đừng dắt mũi dư luận nữa 😂
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTg0MjQ5NTI0MzAxNjA2MQ==,Facebook,social issues- tệ nạn giao thông,chạy chậm bỏ mẹ tao mà chạy thì phải 500km/h mới đủ phê,1,,,,chạy chậm bỏ mẹ tao mà chạy thì ohải 500kmh mới đủ phê
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzI1OTAxMTQyMDgwMDU1MzA=,Facebook,social issue - pbvm ,một con người vô liêm sỉ rồi thiên tai lũ lụt ngập vào mồm mày đề nghi gửi lên co quan pháp luật xử lý nghiêm thằng này cho nó đi cải tạo đạo đức,2,,,,Một con người vô liêm sỉ rồi thiên tai lũ lụt ngập vào mồm mày de nghi gửi lên co quan pháp luật xử lý nghiêm thằng này cho nó đi cải tạo đạo Đức
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE3OTI2OTQ3NjQ5NTA3NDU=,Facebook,social issue - pbvm ,tuổi này khó dạy lắm con cháu sau này nó sẽ nôi theo,0,,,,Tuổi này khó dạy lắm con cháu sau này nó sẽ nôi theo
7156483f60a4,YouTube,social,quy vào tội khủng bố . biết mấy ông thông chốt vào đấy đánh bom thì sao,2,,,,Quy vào tội khủng bố . Biet mấy ông thông chốt vào đấy đánh bom thì s
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTgyODI4MDc0MTExNjY2OA==,Facebook,drama,ngoại tình là sai,0,,,,Ngoại tình là sai
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTIzNTAwMjA3NTMxODUyNg==,Facebook,regional discrimination,cái cách sống như mày không cần phải xin lời chỉ mong có quan pháp luật cho máy ra khỏi đời sống trong xã hội này để cho người khác thấy mà biết sợ,2,,,,Cái cách sống như máy không cần phải xin lời chỉ mong có quan pháp luật cho máy ra khỏi đời sống trong xã hội này  de cho người khác thấy mà biết so
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjQzMjQ4ODk1NzE0Nzc2Nw==,Facebook,regional discrimination,ai chấp nhận lời xin lỗi đó đâu tự vì bản chất là bản chất nếu không có công an đến thì cũng không có biết lỗi của mình đâu con người thoát ra lời nói là tự cái tâm mà tâm mình không có thì lời nói đó không bao giờ là thật lòng đâu lúc hoạn nạn thì nói như vậy mong em trai đổi lại cái tâm của mình một tâm thiện thì không thể nào thúc ra lời nói như vậy được không cần em lên xin lỗi nhưng chỉ cần em đổi lại cái tâm của mình tâm thiện thì em sẽ hưởng được phước chứ còn xin lỗi ngàn lần đi nữa cái bản chất của mình không thay đổi thì cũng bằng là con số 0,0,,,,Ai chấp nhận lời xin lỗi đó đâu tự vì bản chất là bản chất nếu không có công an đến thì cũng không có biết lỗi của mình đâu con người thoát ra lời nói là tự cái tâm mà tâm mình không có thì lời nói đó không bao giờ là thật lòng đâu lúc hoạn nạn thì nói như vậy mong em trai đổi lại cái tâm của mình một tâm thiện thì không thể nào thúc ra lời nói như vậy được không cần em lên xin lỗi nhưng chỉ cần em đổi lại cái tâm của mình tâm thiện thì em sẽ hưởng được Phước chứ còn xin lỗi ngàn lần đi nữa cái bản chất của mình không thay đổi thì cũng bằng là con số 0
c6fa1133b967,YouTube,regional discrimination!,"<user> ủa bạn nếu vậy là phân biệt vùng miền con mẹ nó rồi. thôi mệt quá hôm nhắn hơn trăm dòng giải thích cho bạn mà hệ thống con cặc của youtube xáo mẹ rồi nên nói tóm tắt luôn ý mình là sách giáo khoa xưa lúc đó là thời kì lịch sử nên việc xưng bắc kỳ, nam kỳ, trung kỳ là chuyện bình thường. nhưng đến thế hệ trẩu này đã lạm dụng , nên việc sử dụng từ đó không còn văn minh lịch sự nữa ! bạn có thể sử dụng bắc kỳ  nhưng trong trường hợp như đang học hoặc trò chuyện và giới thiệu với nhau . nhưng nếu là drama gì đó mà bạn dùng từ đó là hơi vui à . vậy thôi bye",1,,,,"@DuongNhatTung6783  ủa bạn nếu vậy là Phân biệt vùng miền cmnr. Thôi mệt quá hôm nhắn hơn trăm dòng giải thích cho bạn mà hệ thống cc của YouTube xáo mẹ rồi nên nói tóm tắt luôn :
Ý mình là SGK xưa lúc đó là thời kì lịch sử nên việc xưng Hô Bắc Kì,Nam Kì,Trung Kì là chuyện bình thường. Nhưng đến thế hệ trẩu này đã lạm dụng ,nên việc sử dụng từ đó Ko còn văn minh lịch sự nữa ! Bạn có thể sử dụng Bắc Kì nhưng trong trường hợp như đang học hoặc trò chuyện và giới thiệu với nhau . Nhưng nếu là drama gì đó mà bạn dùng từ đó là hơi vui à :////.
vậy thôi bye"
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzYyMDA3NjIxNzYzMzY1NQ==,Facebook,social issue - pbvm ,cái bản tính muôn đời không đổi của dân ngoài vĩ tuyến 17.,2,,,,cái bản tính muôn đời ko đổi của dân ngoài vĩ tuyến 17.
Y29tbWVudDoxMDg0NzE0NDc3MDIwNDQ0XzEyMDY4OTYyOTA4MTk0MDA=,Facebook,social,giơ tay 2 ngón là 2 tỷ à,0,,,,Giơ tay 2 ngón là 2 tỷ à
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMjU0ODA4OTI1MjI0NTEwNQ==,Facebook,drama,chị vợ ngoại tình cái lồn là sai nhưng phải có gì đó đánh đập chị vợ mới quá sợ không giám về,2,,,,C vk ngoại tình cl là sai nhưng phải có j đó đánh đập chị vk mới quá sợ k giám về
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTM0ODkzODM5MzUwMDUwNw==,Facebook,social issues- tệ nạn giao thông,<person> nhìn mặt lớn tuổi thở ra câu ngu vãi cả lồn,1,,,,Nguyễn Ngọc Biển nhìn mặt lớn tuổi thở ra câu ngu vkl
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzUyOTg1NjI0MzU1MjkwMg==,Facebook,body_shaming,gì nữa vậy trời,0,,,,Gì nữa vậy tr
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEwNzA0NTI3NzUwNzgyMTM=,Facebook,social issue - pbvm ,"nghe tiếng nói là không ưa , loại này người người cần tẩy chay",0,,,,"Nghe tiếng nói là ko ưa , loại này người người cần tẩy chay"
7e66b356b577,YouTube,body-shaming,không bằng quốc kang,0,,,,Ko bằng quốc kang
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzQ3ODIzMDgyMTYwODk2MQ==,Facebook,social issues - vnexpress,chạy sh xe không kính nữa chắc girl phố rồi,0,,,,Chạy SH xe không kính nữa chắc girl phố rồi
Y29tbWVudDoxMDI0OTY0ODAzMTI3OTE5XzE0OTQ4MzEzOTQ4MTM0OTE=,Facebook,lgbtvn,hạnh phúc 2 em nhẽ,0,,,,hạnh phúc 2 em nhẽ
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNjAxOTI0NTUyOTE0MTcy,Facebook,social issues- tệ nạn giao thông,gửi clip này cho công an  giao thông điều tra để xử phạt vì phạm pháp luật !,0,,,,Gởi líp nào cho  CA GT  điều tra  để  xử phạt vi phạm Pháp luật  !
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzExMDM2NTY4NDEzOTgyMTE=,Facebook,social issue - pbvm ,loại óc gì thế,1,,,,Loại óc gì thế
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNDIyMDk3MDc2MTU2MzMxNg==,Facebook,social issues- tệ nạn giao thông,"thế mà không có thằng nào ngoại tuyến luôn à thích nhất xem bọn này xoè mà có vài đứa tiết canh bắn tung toé người giật giật , có mấy bà hảo tâm đắp cho cái chiếu để chờ gia đình các cháu đến nhận",2,,,,"Thế mà ko có thằng nào offline luôn à 😂 thích nhất xem bọn này xoè mà có vài đứa tiết canh bắn tung toé người giật giật , có mấy bà hảo tâm đắp cho cái chiếu để chờ gia đình các cháu đến nhận 😂😂😂"
Y29tbWVudDoxMDg0NzE0NDc3MDIwNDQ0XzI0NTYxODkzMzQ3MjcyODM=,Facebook,social,quá dã man,0,,,,Quá dzã man
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc5NjQ0NDIxMzA0NjMzMg==,Facebook,body_shaming,chịu đấy,0,,,,chịu đấy
20e48feca83f,YouTube,gender,""" đi xem đấu kiếm "" . địt mẹ cứ lan rộng thì hỏng 1 thế hệ",1,,,,""" đi xem đấu kiếm "" =)) . đm cứ lan rộng thì hỏng 1 thế hệ"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODM5NjY1NTc1NDEzNzU1,Facebook,regional discrimination,<person> nam là một dân tộc việt nam là một,0,,,,Nước  Việt  nam  là  một  dân  tộc  Việt  nam  là  một
b4409c93e593,YouTube,social,nên có tấm lưới bắt người vừa an toàn vừa hiệu quả,0,,,,nên có tấm lưới bắt người vừa an toàn vừa hiệu quả
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTQ3ODI0NTI3MDEyOTIxMg==,Facebook,regional discrimination,xin lỗi gì mày đã làm sứt mẻ đến tình cảm của hai miền Nam Bắc rồi,0,,,,Xin lôi gì mày đã làm sứt mẻ đến tình cảm của hai miền Nam Bắc rồi
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfODA1MDg3MDM1NzI2NTcz,Facebook,drama,làm đéo gì phải nhục vậy,1,,,,Làm đéo gì phải nhục vậy
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzY0NjI5NDM5NDYxODY2OQ==,Facebook,body_shaming,cười vờ lờ,0,,,,cười vờ lờ
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzcyODM5MTIwOTY5MzQxMA==,Facebook,regional discriminationn,địt mẹ mua cốc xoài dầm 50k đúng 3-4 chị chọc,1,,,,Dm mua cốc xoài dầm 50k đúng 3-4 c chọc 🥹🥹🥹
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTc0MjY0MDYzNjQ1NDg3OQ==,Facebook,regional discrimination,"xin lỗi hôm nay , ngay mai nói tiếp phải không con",0,,,,"Xin loi hom nay ,ngay mai noi tiep phai ko con"
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE3NTkwMjI2MjEzOTA5NjU=,Facebook,social issue - pbvm ,sao không ý thức vậy thía,0,,,,"Sao ko i thưc vay,thia"
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzIwNDk3NTQzODg3NzExOTE=,Facebook,social issues - vnexpress,mở bát đầu năm,0,,,,Mở bát đầu năm
a5462e15f2a2,YouTube,social,phim như lồn,1,,,,Phim như lồn
86d27f2f8206,YouTube,drama,đưa cho nó giữ đi con ngày mai mốt nó lấy trai an ăn đồ ngu đi diễn thì làm thằng khờ thằng khùng để kiếm tiền đưa cho gái giữ,1,,,,Đưa cho nó giữ đi con ngày mai mốt nó lấy trai an ăn đồ ngu đi diễn thì làm thằng khờ thằng khùng để kiếm tiền đưa cho gái giữ
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEwNDg3OTkxMTcxNDA5NTQ=,Facebook,social issue - pbvm ,sao không đưa tên quán nó luôn,0,,,,Sao không đưa tên quán nó luôn
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzE4NjYxNTc4MTQzMjI3OTg=,Facebook,neu,<person>  lại còn 2k6,0,,,,Nguyễn Quang Trịnh Văn Bô lại còn 2k6 🤦
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzYxMTU4MDQ1NTExMTkyMQ==,Facebook,body_shaming,vãi cả lồn mv nặng,1,,,,Vcl mv nặng
Y29tbWVudDoxMDg0NzE0NDc3MDIwNDQ0XzEzODgyOTc2NDU3MDI3ODg=,Facebook,social,tưởng bà cô hoá ra bà mẹ giết à,1,,,,Tưởng bà cô hoá ra bà mẹ giết à
b4e9049623d1,YouTube,dramashowbiz,tiktok kiếm chưa đủ à đồ ngu,1,,,,tiktok kiếm chưa đủ à đồ ngu
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNzA3NDk2NTIxODc4MTQ5,Facebook,social issues- tệ nạn giao thông,<person> chứ không phải mày ngu à con chó này,1,,,,Nguyễn Ngọc Biển chứ ko phải mày ngu à con chó này
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzY1NzM5NjExNzI3NTMyMw==,Facebook,drama influencer - chửi bới cự chiến binh  30-4 ,cho bọn ăn cơm này đi đảo hoang,1,,,,Cho bọn ăn cơm này đi đảo hoang
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE5NTE2NTAxNzIwNDI4MTY=,Facebook,social issue - pbvm ,vô tới trong nam mà vẫn không tốt lên được à,2,,,,Vô tới trong Nam mà vẫn ko tốt lên đc ah🤔
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE5MTkxNTMyNjg4ODMzOTc=,Facebook,body_shaming,mời thằng tài năng x quốc kang nữa,0,,,,Mời tk tài năng X quốc kang nữa 💀
a465a281143e,YouTube,dramashowbiz,móe nhục mặt 89 quá,1,,,,móe nhục mặt 89 quá 😤😤😤😤
Y29tbWVudDo3OTA0OTYzNzY5MjI1NzJfMTMxMjg2NDI4OTcwMjg3OA==,Facebook,social,<person> mất em rồi,,,,,Bean Nguyễn mất em giòy😥
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzcyMTAxNTkwMzY4MTk2NA==,Facebook,gender-lgbtq,chúc 2em hạnh phúc,,,,,Chúc 2em hạnh phúc
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzc5ODMzOTkxMjk4OTk5MA==,Facebook,neu,<person> thế thì bảo nhà nước cấm hết cả xe trên 50cc bà mới vừa lòng,0,,,,Minh Trang thế thì bảo nhà nước cấm hết cả xe trên 50cc bà mới vừa lòng
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE3NDEzNDQzMDMyMTA4MjI=,Facebook,body_shaming,không thể xem nhẹ cái mv này,0,,,,kh thể xem nhẹ cái mv này 🥹
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfODI3ODM3NTg2NDkzNDMx,Facebook,drama,"<person> việc gì phải vậy về với anh ok không, kết bạn nhé",,,,,"Lun's Chi việc gì phải vậy về với anh OK không, kết bạn nhé"
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzYxNTYyNTg2NDkzODU5Nw==,Facebook,body_shaming,nên đổi thành body shasimi nhé,0,,,,Nên đổi thành body shasimi nhé
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzE2NTQ4NzgyMjU4OTA3MTc=,Facebook,regional discriminationn,+1 phiếu công an ghé chơi,0,,,,+1 phiếu công an ghé chơi
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfNzIyMjEzMTc0MjUwNTgz,Facebook,drama,"<person> đó là suy nghĩ của những người thiện cẩn thôi, còn xã hội tôi gặp không ít những thằng khốn nạn đóng vai nạn nhân như vậy đâu , nó diễn cho thiên hạ xem rồi đồng cảm thôi, chỉ cần tắt máy quay hay về nhà nó hành cho chết không chết được sống cũng khổ . xã hội nhiều kẻ diễn còn hay hơn diễn viên đóng phim kìa bạn",1,,,,"Nguyễn Thị Kim Khánh Đó là xuy nghĩ của những người thiện cẩn thôi,  còn xh t gặp k ít những tk khốn nạn đóng vai nạn nhân nv đâu , nó diễn cho thiên hạ xem rồi đồng cảm thôi, chỉ cần tắt máy quay hay về nhà nó hành cho chết k chết dc sống cũng khổ . Xh nhiều kẻ diễn còn hay hơn diễn viên đóng phim kìa b"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjI5MTAyMDUzNDY3MzcwNQ==,Facebook,regional discrimination,"bốc lich nhiều năm vào, xin lổi thừa rồi nhốc",0,,,,"Bốc lich nhiều năm vào,xin lổi thừa rồi nhốc"
Y29tbWVudDoxMjg5MDExNDY5OTIyNjcyXzgzODEzNjQ4MjI3NTgyOA==,Facebook,drama influencer,ghét cái đứa không làm được nhưng hay nói,0,,,,Ghét cái đứa k lm đc nhưng hay nói
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzU4MDM3MTgxNTA4MjMyOQ==,Facebook,gender-lgbtq,<person> thế mới nói chú nhể? mà xã hội lồn đầy be bét! đây vạch lõ nhau ra ngửi,,,,,Vũ TRiển thế mới nói chú nhể??? Mà xã hội lồn đầy be bét! Đây vạch lõ nhau ra ngửi
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzkwNDUyMTQ5ODIyMjU3MzU=,Facebook,social issues - vnexpress,"sao không phạt những người xã rác xuống đường, để cho người phương tây họ không có lý do gọi thủng rác hình chữ s",0,,,,"Sao không phạt những người xã rác xuống đường, để cho người phương tây họ không có lý do gọi thủng rác hình chữ S"
Y29tbWVudDoxMjg5MDExNDY5OTIyNjcyXzI1Mjc4MDkwMjg4NDk4MjI2,Facebook,drama influencer,ai nói sao chứ tôi thấy bà nhân tốt hơn rất nhiều người,0,,,,ai nói sao chứ tui thấy bà Nhân tốt hơn rất nhiều người
19fabbe5a895,YouTube,social,các ông ném rồi cui thế nó hoảng nó chẳng chạy.,0,,,,Các ông ném rùi cui thế nó hoảng nó chẳng chạy.
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzE0NzEwNTI5MDA4MzU5MzA=,Facebook,neu,đúng mấy thằng khối phân lớn này nên tử hình,2,,,,Đúng mấy thằng khối phân lớn này nên tử hình
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE5NTg0Nzk3MjQ5NzI2MDQ=,Facebook,social issue - pbvm ,thằng chó này. làm bẩn cả xã hội.,2,,,,Thằng chó này.   Làm bẩn cả xã hội..
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEyNjYzODEzNTgxODQwNTQ=,Facebook,gender-lgbtq,"<person> cùng hệ cũng được, ai muốn sống sao tuỳ, đừng rình rang là được.",0,,,,"Bảo Khánh Lê cùng hệ cũng đc, ai muốn sống sao tuỳ, đừng rình rang là đc."
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc5OTI5MTg4MjQ1MzI1NA==,Facebook,body_shaming,đủ wow rồi đó ba,0,,,,Đủ wow r đó ba
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfNzY2NjcwNzMyNjE3ODIw,Facebook,social issues- tệ nạn giao thông,mấy con lợn con chết sớm thôi,2,,,,Mấy con lợn con chết sớm thôi
a480133fa01c,YouTube,regional discrimination!,bro,,,,,Bro 🇲🇫💀
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODEzMTg5NDA0NjQxNDAx,Facebook,regional discrimination,chửi ngọt như mía lùi giờ xin lỗi ca bap cái miệng vậy khóc la gì mà chi vô tu ăn cơm tu mới biết thế nào là lễ độ thôi,0,,,,Chửi ngọt như mía lùi giờ xin loi ca bap cái miệng vậy khóc la gì mà chi vô tu ăn cơm tu mới biết thế nào là lễ độ thôi
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMjA4NTQxNzQ2MjI4NzM4Ng==,Facebook,social issues- tệ nạn giao thông,mong các cháu sớm siêu thoát,,,,,Mong các cháu  sớm siêu thoát
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEzNDk2OTk4MjM4MzY3NTU=,Facebook,social issue - pbvm ,mọi người cũng dừng trách móc và lên án cay nghiệt như vậy. loài súc vật thì có bịt đâu. chúng ta nên tha thứ bao dung.,1,,,,Mọi ng cũng dừng trách móc và lên án cay nghiệt như vậy. Loài xúc vật thì có bịt đâu. Chúng ta nên tha thứ bao dung.
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzIyNzc5NjU0MzU5OTk3Mzg=,Facebook,social issue - pbvm ,một hành động thiếu suy nghĩ có thể dẫn đến sự phá sản của quán. tai hại lắm.,0,,,,"Một hành động thiếu suy nghĩ có thể dẫn đến sự phá sản của quán.
Tai hại lắm. 🤔"
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfMjgxNjk2MzUyNTE2NzgyNA==,Facebook,drama,mẹ mày béo,,,,,Mẹ mày béo
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzIwMjI4Mzg5NzQ5MDU2MzM=,Facebook,social issues - vnexpress,meo meo meo,,,,,Meo meo meo 😄
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc3ODU3MDkyODE1NzU4NQ==,Facebook,body_shaming,cái địt con mẹ,2,,,,Cái đcm
704c30f13214,YouTube,dramashowbiz,thằng này quê hưng yên 2 ( biển 17 ) nhé,0,,,,thằng này quê hưng yên 2 ( biển 17 ) nhé
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTMyMjIzMzM1MjUwOTU0MQ==,Facebook,regional discrimination,chửi cha không bằng pha tiếng. nhỉ mặt có ăn có học mà ngu vậy.,,,,,"Chửi cha ko bằng pha tiếng...
Nhỉ mặt có ăn.có học mà ngủ vậy..."
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTkxNDA1MDI0NTgwNjg5NQ==,Facebook,drama,"thằng này không ra gì,",0,,,,"Thằng này k ra gì,"
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEwMjcyOTcxODkzNzAyMzQ=,Facebook,gender-lgbtq,lớp trẻ tụi nó lên rồi coi vậy làm gương à,0,,,,lớp trẻ tụi nó lên r coi z lm gương à
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMzAyNzczNDYyNDA2NDYwNg==,Facebook,regional discrimination,lúc chửi ngọt lắm mà giờ xin lỗi thì ấp anh ấp úng.,0,,,,Lúc chửi ngọt lắm mà giờ xin lỗi thì ấp a ấp úng.
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE2NjQzNzg2MDc1Mzk2MTE=,Facebook,gender-lgbtq,tôi đi nôn đây,0,,,,Tui đi nôn đây
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzEyNjU0NjY0NDE5MzI1NzQ=,Facebook,neu,<person> cỡ này phải hơn 150,0,,,,Mạnh Dũng cỡ này phải hơn 150
ad98408a9882,YouTube,regional discrimination!,tôi lướt tik tok mà thấy thằng nào đăng video bắc kỳ là chặn hết,2,,,,tui lướt tik tok mà thấy tk nào đăng vd paky là block hết
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzcwNjUxMzk0OTA0MDg1NQ==,Facebook,body_shaming,"<person> nghe thử xem, không",,,,,"Peter Tran nghe thử xem, kkk"
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTYwMDcyNzQxNzU2MjYxOQ==,Facebook,social issues- tệ nạn giao thông,cho chúng nó chết mẹ nó đi,,,,,Cho chúng ló chết mẹ ló đi
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfMTE4NTQ3Mjc4MzY0NzYyNA==,Facebook,drama,<person> ê không biết s chứ nhìn video bắt lỗi thấy cứ như mđ blhđ,,,,,Trâm Babi ê kh biết s chứ nhìn video bắt lỗi thấy cứ như mđ blhđ
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzExNDM2MTg3NDExNjg4ODY=,Facebook,neu,bọn chó con này phải cho tù nặng vào.,,,,,Bọn chó con này phải cho tù nặng vào.
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEwNTQzODA0OTAwMTIyMDg=,Facebook,body_shaming,<person> có gấu thì việt nam có trà bông,,,,,Nếu Nga có gấu thì VN có trà bông
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfODIwNDQ0MzQwNTc0MjAy,Facebook,drama,"<person> đàn ông không dễ quỳ, đó là tâm lý chung mà có thể việt nam mình ảnh hưởng nặng văn hoá tầu, xem phim tầu nó có câu nam này 2 gối dát vàng . xem phim nhật với anime thấy hơi tý chúng nó quỳ xin lỗi kể cũng chịu. nói điều đó để hiểu rằng khi thấy diễn viên nam kia quỳ trước ống kính, trước dân tình thiên hạ là tôi chỉ thấy nó tởm lợm",,,,,"Lam Phung đàn ông ko dễ quỳ, đó là tâm lý chung mà có thể vn mình ảnh hưởng nặng văn hoá tầu, xem phim tầu nó có câu: nam ni 2 gối dát vàng . Xem phim nhật với anime thấy hơi tý chúng nó quỳ xin lỗi kể cũng chịu.
Nói điều đó để hiểu rằng khi thấy diễn viên nam kia quỳ trước ống kính, trước dân tình thiên hạ là tôi chỉ thấy nó tởm lợm"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODIyOTc1OTAzNjYzODk4,Facebook,regional discrimination,toại chân thì rễ toại miệng. nhúng tràm rồi .,,,,,Toại  chân thì rễ Toại miệng. Nhúng tràm rồi .
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTIxMjk4NzIxMDY3MzA2OA==,Facebook,drama,"địt mẹ cần gì đàn bà, tôi bây giờ một mình, kiếm tiền xong ăn no ngủ sướng chả cần phụ nữ đâu, nói thật đấy, tôi đang sống cùng bố mẹ, mặc dù rất muốn có mái ấm như người khác, nhưng con người có giới hạn mà, cho nên chọn cách sống một mình cùng gia đình là tốt nhất, tuy không biết tôi chọn sai hay đúng nhưng những gì mình muốn thì hoàn toàn đúng, vì đó là ý định của riêng mỗi mọi người.",,,,,"Đm cần gì đàn bà, Tôi bây giờ một mình, kiếm tiền xong ăn no ngủ sướng chả cần phụ nữ đâu, nói thật đấy, Tôi đang sống cùng Bố mẹ, Mặc dù rất muốn có mái ấm như người khác, nhưng con người có giới hạn mà, cho nên chọn cách sống một mình cùng gia đình là tốt nhất, Tuy không biết tôi chọn sai hay đúng nhưng những gì mình muốn thì hoàn toàn đúng, vì đó là Ý định của riêng mỗi mọi người."
13e535e6bd04,YouTube,social,"chịu rồi, bình thường là các anh làm nvu nma làm cái kiểu này vừa nguy hiểm cho mấy th báo vừa nguy hiểm cho bản thân mình, rào thẳng hết lại là được, đứng sau rào chắn th, bayah mà công an không bị làm s mà lại ngộ sát th đi xe máy thì ai chịu trách nhiệm, vì phạm luật an toàn giao thông có đnág bị tử hình không",,,,,"chịu r, bt là các a làm nvu nma làm cái kiểu này vừa nguy hiểm cho mấy th báo vừa nguy hiểm cho bản thân mình, rào thẳng hết lại là đc, đứng sau rào chắn th, bayah mà công an k bị làm s mà lại ngộ sát th đi xe máy thì ai chịu trách nhiệm, vi phạm luật an toàn giao thông có đnág bị tử hình k"
